Time	Read	Base	SameRead	SameReadBase	UnfilteredRead	UnfilteredBase	Paired	Unpaired	AlConUni	AlConRep	AlConFail	AlDis	AlConFailUni	AlConFailRep	AlConFailFail	AlConRepUni	AlConRepRep	AlConRepFail	AlUnpUni	AlUnpRep	AlUnpFail	SeedSearch	NRange	NElt	IntraSCacheHit	InterSCacheHit	OutOfMemory	AlBWOp	AlBWBranch	ResBWOp	ResBWBranch	ResResolve	ResReport	RedundantSHit	BestMinEdit0	BestMinEdit1	BestMinEdit2	ExactAttempts	ExactSucc	ExactRanges	ExactRows	ExactOOMs	1mmAttempts	1mmSucc	1mmRanges	1mmRows	1mmOOMs	UngappedSucc	UngappedFail	UngappedNoDec	DPExLt10Gaps	DPExLt5Gaps	DPExLt3Gaps	DPMateLt10Gaps	DPMateLt5Gaps	DPMateLt3Gaps	DP16ExDps	DP16ExDpSat	DP16ExDpFail	DP16ExDpSucc	DP16ExCol	DP16ExCell	DP16ExInner	DP16ExFixup	DP16ExGathSol	DP16ExBt	DP16ExBtFail	DP16ExBtSucc	DP16ExBtCell	DP16ExCoreRej	DP16ExNRej	DP8ExDps	DP8ExDpSat	DP8ExDpFail	DP8ExDpSucc	DP8ExCol	DP8ExCell	DP8ExInner	DP8ExFixup	DP8ExGathSol	DP8ExBt	DP8ExBtFail	DP8ExBtSucc	DP8ExBtCell	DP8ExCoreRej	DP8ExNRej	DP16MateDps	DP16MateDpSat	DP16MateDpFail	DP16MateDpSucc	DP16MateCol	DP16MateCell	DP16MateInner	DP16MateFixup	DP16MateGathSol	DP16MateBt	DP16MateBtFail	DP16MateBtSucc	DP16MateBtCell	DP16MateCoreRej	DP16MateNRej	DP8MateDps	DP8MateDpSat	DP8MateDpFail	DP8MateDpSucc	DP8MateCol	DP8MateCell	DP8MateInner	DP8MateFixup	DP8MateGathSol	DP8MateBt	DP8MateBtFail	DP8MateBtSucc	DP8MateBtCell	DP8MateCoreRej	DP8MateNRej	DPBtFiltStart	DPBtFiltScore	DpBtFiltDom	
1618292158	319	29307	0	0	319	29307	0	319	0	0	0	0	0	0	0	0	0	0	158	0	161	4114	715	1603	0	0	0	23888	0	6460	7	425	418	66	4	84	231	319	4	4	6	0	86	4	4	5	0	0	0	0	63	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	0	149	192	49622	5292672	330792	1368351	1054	873	680	192	23765	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1923	0	
1618292159	11600	1068893	0	0	11600	1068893	0	11600	0	0	0	0	0	0	0	0	0	0	5774	0	5826	150544	27699	989848	0	0	0	882644	0	302261	199	22529	20994	3836	281	2839	8480	11600	243	244	435	0	3063	221	223	887	0	0	345	0	4449	890	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16091	0	8965	7126	2215436	231418496	14463656	60833521	43008	34360	27232	7118	896569	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3275340	0	
1618292160	11184	1032105	0	0	11184	1032105	0	11184	0	0	0	0	0	0	0	0	0	0	5533	1	5650	145128	26746	1622668	0	0	0	850317	0	279072	227	21295	19860	3594	273	2736	8175	11184	237	238	573	0	2946	205	210	621	0	0	320	0	3634	840	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15113	0	8300	6813	2102363	221191856	13824491	58470239	43896	34849	28031	6808	879566	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9387006	0	
1618292161	11712	1080410	0	0	11712	1080410	0	11712	0	0	0	0	0	0	0	0	0	0	5745	0	5967	152052	27520	769116	0	0	0	888226	0	292699	269	21390	20305	3630	271	2753	8688	11712	226	226	409	0	2973	208	210	711	0	0	371	0	4156	961	430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15607	0	8546	7061	2146181	224509760	14031860	59616151	43414	34453	27391	7056	893810	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16294200	0	
1618292162	11760	1085520	0	0	11760	1085520	0	11760	0	0	0	0	0	0	0	0	0	0	5770	0	5990	152888	27727	1748885	0	0	0	893031	0	295160	240	22060	20758	3823	266	2725	8769	11760	222	222	481	0	2945	224	227	428	0	0	207	0	4365	1118	478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15951	0	8887	7064	2204306	231836208	14489763	61808125	43950	34929	27857	7054	899468	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23156324	0	
1618292163	11376	1050338	0	0	11376	1050338	0	11376	0	0	0	0	0	0	0	0	0	0	5592	0	5784	147922	26812	459338	0	0	0	863736	0	274182	234	20303	19424	3564	254	2688	8434	11376	214	214	379	0	2898	174	175	401	0	0	164	0	3952	945	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15088	0	8143	6945	2090302	219659664	13728729	58444059	43483	34589	27633	6940	888219	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28600221	0	
1618292164	11504	1061271	0	0	11504	1061271	0	11504	0	0	0	0	0	0	0	0	0	0	5795	0	5709	149206	27732	551093	0	0	0	875407	0	291050	220	21533	20466	3710	276	2769	8459	11504	239	240	530	0	2986	179	179	518	0	0	289	0	4097	958	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15696	0	8533	7163	2169126	227610720	14225670	60036611	43840	34951	27786	7151	908449	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35440661	0	
1618292165	11664	1078146	0	0	11664	1078146	0	11664	0	0	0	0	0	0	0	0	0	0	5870	0	5794	151624	28252	826186	0	0	0	890295	0	289499	259	21461	20320	3735	272	2888	8504	11664	217	219	524	0	3105	229	229	596	0	0	317	0	3779	936	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15436	0	8153	7283	2140029	223831632	13989477	59281858	44375	35627	28340	7278	923215	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42323558	0	
1618292166	11280	1039672	0	0	11280	1039672	0	11280	0	0	0	0	0	0	0	0	0	0	5570	0	5710	146344	26726	866179	0	0	0	855226	0	283157	264	20961	19988	3731	252	2706	8322	11280	208	209	499	0	2913	188	192	518	0	0	300	0	4056	837	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15203	0	8272	6931	2093119	218454560	13653410	57599317	41186	32928	25992	6923	868096	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46862798	0	
1618292167	11664	1076271	0	0	11664	1076271	0	11664	0	0	0	0	0	0	0	0	0	0	5756	0	5908	151178	27738	1302985	0	0	0	884328	0	300426	240	22272	21001	4126	299	2817	8548	11664	246	248	598	0	3045	200	201	399	0	0	174	0	4342	936	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15852	0	8802	7050	2183073	228703616	14293976	60800911	43008	34584	27531	7040	894857	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54672704	0	
