Time	Read	Base	SameRead	SameReadBase	UnfilteredRead	UnfilteredBase	Paired	Unpaired	AlConUni	AlConRep	AlConFail	AlDis	AlConFailUni	AlConFailRep	AlConFailFail	AlConRepUni	AlConRepRep	AlConRepFail	AlUnpUni	AlUnpRep	AlUnpFail	SeedSearch	NRange	NElt	IntraSCacheHit	InterSCacheHit	OutOfMemory	AlBWOp	AlBWBranch	ResBWOp	ResBWBranch	ResResolve	ResReport	RedundantSHit	BestMinEdit0	BestMinEdit1	BestMinEdit2	ExactAttempts	ExactSucc	ExactRanges	ExactRows	ExactOOMs	1mmAttempts	1mmSucc	1mmRanges	1mmRows	1mmOOMs	UngappedSucc	UngappedFail	UngappedNoDec	DPExLt10Gaps	DPExLt5Gaps	DPExLt3Gaps	DPMateLt10Gaps	DPMateLt5Gaps	DPMateLt3Gaps	DP16ExDps	DP16ExDpSat	DP16ExDpFail	DP16ExDpSucc	DP16ExCol	DP16ExCell	DP16ExInner	DP16ExFixup	DP16ExGathSol	DP16ExBt	DP16ExBtFail	DP16ExBtSucc	DP16ExBtCell	DP16ExCoreRej	DP16ExNRej	DP8ExDps	DP8ExDpSat	DP8ExDpFail	DP8ExDpSucc	DP8ExCol	DP8ExCell	DP8ExInner	DP8ExFixup	DP8ExGathSol	DP8ExBt	DP8ExBtFail	DP8ExBtSucc	DP8ExBtCell	DP8ExCoreRej	DP8ExNRej	DP16MateDps	DP16MateDpSat	DP16MateDpFail	DP16MateDpSucc	DP16MateCol	DP16MateCell	DP16MateInner	DP16MateFixup	DP16MateGathSol	DP16MateBt	DP16MateBtFail	DP16MateBtSucc	DP16MateBtCell	DP16MateCoreRej	DP16MateNRej	DP8MateDps	DP8MateDpSat	DP8MateDpFail	DP8MateDpSucc	DP8MateCol	DP8MateCell	DP8MateInner	DP8MateFixup	DP8MateGathSol	DP8MateBt	DP8MateBtFail	DP8MateBtSucc	DP8MateBtCell	DP8MateCoreRej	DP8MateNRej	DPBtFiltStart	DPBtFiltScore	DpBtFiltDom	
1618294189	3295	293462	0	0	3295	293462	0	3295	0	0	0	0	0	0	0	0	0	0	1677	0	1618	41578	8067	81462	0	0	0	242883	0	75591	44	4870	4698	874	88	883	2324	3295	78	78	101	0	958	64	64	130	0	0	75	0	887	170	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3570	0	1676	1894	489667	50324816	3145301	13296819	10699	9025	7130	1893	233289	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176797	0	
1618294190	12544	1113081	0	0	12544	1113081	0	12544	0	0	0	0	0	0	0	0	0	0	6305	0	6239	157800	30665	1017628	0	0	0	921092	0	300593	229	20806	19766	3610	365	3524	8655	12544	319	319	519	0	3847	214	214	530	0	0	290	0	4044	795	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15071	0	7864	7207	2044078	208841680	13052605	55072147	39717	33719	26508	7206	881723	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3606004	0	
1618294191	12480	1110372	0	0	12480	1110372	0	12480	0	0	0	0	0	0	0	0	0	0	6303	0	6177	157398	30896	478074	0	0	0	922109	0	298712	178	20567	19784	3611	400	3535	8545	12480	330	330	559	0	3899	252	256	564	0	0	211	0	4037	892	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15077	0	7960	7117	2046567	209763120	13110195	55007965	39508	33719	26596	7113	875584	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8211222	0	
1618294192	13072	1158155	0	0	13072	1158155	0	13072	0	0	0	0	0	0	0	0	0	0	6576	0	6496	164066	31649	433403	0	0	0	958438	0	294922	153	20371	19629	3013	388	3631	9053	13072	336	338	752	0	3965	231	234	517	0	0	327	0	4104	765	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15233	0	7789	7444	2065583	211253984	13203374	55874297	41450	35151	27705	7436	910036	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13579248	0	
1618294193	13136	1162416	0	0	13136	1162416	0	13136	0	0	0	0	0	0	0	0	0	0	6590	0	6546	164772	31880	940777	0	0	0	961315	0	300570	168	20465	19345	3094	383	3659	9094	13136	336	338	478	0	4003	204	206	423	0	0	173	0	4230	818	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15343	0	7856	7487	2076727	212693056	13293316	56318783	41913	35700	28212	7475	919448	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18793757	0	
1618294194	12192	1080967	0	0	12192	1080967	0	12192	0	0	0	0	0	0	0	0	0	0	6156	0	6036	153108	30111	1201128	0	0	0	899059	0	295627	184	20836	19441	3286	364	3476	8352	12192	302	302	552	0	3787	235	239	521	0	0	281	0	4346	951	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15028	0	8066	6962	2020340	206637232	12914827	55015592	40279	34087	27125	6946	866491	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22078446	0	
1618294195	12928	1151013	0	0	12928	1151013	0	12928	0	0	0	0	0	0	0	0	0	0	6502	0	6426	163168	31889	720847	0	0	0	952506	0	291752	207	20031	19049	3304	365	3631	8932	12928	284	284	504	0	3955	260	263	506	0	0	223	0	3627	783	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14691	0	7363	7328	2007436	205683888	12855243	54184805	41718	35390	28061	7325	908055	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28530203	0	
1618294196	12960	1149827	0	0	12960	1149827	0	12960	0	0	0	0	0	0	0	0	0	0	6544	0	6416	162954	32020	684100	0	0	0	954679	0	299526	200	20920	19821	3251	387	3751	8822	12960	323	323	546	0	4103	256	256	575	0	0	288	0	4222	1044	469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15421	0	8019	7402	2082588	212985632	13311602	56474255	41863	35518	28107	7398	912572	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33687501	0	
1618294197	12448	1108348	0	0	12448	1108348	0	12448	0	0	0	0	0	0	0	0	0	0	6357	0	6091	157066	30952	475907	0	0	0	920529	0	292015	186	19723	18965	3351	385	3582	8481	12448	310	312	538	0	3930	248	250	489	0	0	238	0	3866	839	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14531	0	7400	7131	1981969	203152800	12697050	53612424	40970	34857	27719	7128	886424	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37349743	0	
1618294198	12816	1139421	0	0	12816	1139421	0	12816	0	0	0	0	0	0	0	0	0	0	6621	0	6195	161516	32098	739881	0	0	0	949491	0	301983	225	20526	19568	3261	377	3719	8720	12816	333	335	568	0	4058	217	219	411	0	0	196	0	3932	777	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15281	0	7783	7498	2084955	213770912	13360682	56534798	41143	35008	27506	7492	917124	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43255070	0	
