Time	Read	Base	SameRead	SameReadBase	UnfilteredRead	UnfilteredBase	Paired	Unpaired	AlConUni	AlConRep	AlConFail	AlDis	AlConFailUni	AlConFailRep	AlConFailFail	AlConRepUni	AlConRepRep	AlConRepFail	AlUnpUni	AlUnpRep	AlUnpFail	SeedSearch	NRange	NElt	IntraSCacheHit	InterSCacheHit	OutOfMemory	AlBWOp	AlBWBranch	ResBWOp	ResBWBranch	ResResolve	ResReport	RedundantSHit	BestMinEdit0	BestMinEdit1	BestMinEdit2	ExactAttempts	ExactSucc	ExactRanges	ExactRows	ExactOOMs	1mmAttempts	1mmSucc	1mmRanges	1mmRows	1mmOOMs	UngappedSucc	UngappedFail	UngappedNoDec	DPExLt10Gaps	DPExLt5Gaps	DPExLt3Gaps	DPMateLt10Gaps	DPMateLt5Gaps	DPMateLt3Gaps	DP16ExDps	DP16ExDpSat	DP16ExDpFail	DP16ExDpSucc	DP16ExCol	DP16ExCell	DP16ExInner	DP16ExFixup	DP16ExGathSol	DP16ExBt	DP16ExBtFail	DP16ExBtSucc	DP16ExBtCell	DP16ExCoreRej	DP16ExNRej	DP8ExDps	DP8ExDpSat	DP8ExDpFail	DP8ExDpSucc	DP8ExCol	DP8ExCell	DP8ExInner	DP8ExFixup	DP8ExGathSol	DP8ExBt	DP8ExBtFail	DP8ExBtSucc	DP8ExBtCell	DP8ExCoreRej	DP8ExNRej	DP16MateDps	DP16MateDpSat	DP16MateDpFail	DP16MateDpSucc	DP16MateCol	DP16MateCell	DP16MateInner	DP16MateFixup	DP16MateGathSol	DP16MateBt	DP16MateBtFail	DP16MateBtSucc	DP16MateBtCell	DP16MateCoreRej	DP16MateNRej	DP8MateDps	DP8MateDpSat	DP8MateDpFail	DP8MateDpSucc	DP8MateCol	DP8MateCell	DP8MateInner	DP8MateFixup	DP8MateGathSol	DP8MateBt	DP8MateBtFail	DP8MateBtSucc	DP8MateBtCell	DP8MateCoreRej	DP8MateNRej	DPBtFiltStart	DPBtFiltScore	DpBtFiltDom	
1618293841	12576	1104532	0	0	12576	1104532	0	12576	0	0	0	0	0	0	0	0	0	0	6494	0	6082	156832	31101	1462454	0	0	0	926163	0	303439	207	21394	20228	3617	367	3520	8689	12576	306	307	466	0	3852	250	261	633	0	0	229	0	4045	790	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15516	0	8094	7422	2092500	212907376	13306711	56253702	40120	34216	26792	7420	900503	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46848972	0	
1618293842	13008	1135004	0	0	13008	1135004	0	13008	0	0	0	0	0	0	0	0	0	0	6694	0	6314	161080	32115	783819	0	0	0	954542	0	306599	170	21264	20150	3197	374	3778	8856	13008	320	321	635	0	4093	257	261	648	0	0	301	0	4130	766	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15684	0	7999	7685	2099860	212172896	13260806	56139594	40861	34564	26873	7685	919019	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53494496	0	
1618293843	12176	1069574	0	0	12176	1069574	0	12176	0	0	0	0	0	0	0	0	0	0	6347	0	5829	151590	31211	1014405	0	0	0	903017	0	289997	202	19967	19156	3166	390	3625	8161	12176	315	315	575	0	3966	235	236	347	0	0	127	0	3780	832	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15008	0	7821	7187	2030920	207202272	12950142	54656510	39359	33436	26242	7178	875574	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54622356	0	
1618293844	12896	1131026	0	0	12896	1131026	0	12896	0	0	0	0	0	0	0	0	0	0	6616	0	6280	160290	32096	846439	0	0	0	949358	0	297865	212	20936	19891	3362	407	3755	8734	12896	352	352	628	0	4105	218	219	549	0	0	291	0	4193	674	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15324	0	7863	7461	2057049	209158896	13072431	55006184	41455	35302	27841	7455	911540	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62842986	0	
1618293845	12608	1110122	0	0	12608	1110122	0	12608	0	0	0	0	0	0	0	0	0	0	6470	0	6138	157526	31564	1040542	0	0	0	931987	0	306221	165	21063	19906	3172	385	3734	8489	12608	319	319	526	0	4085	248	253	478	0	0	197	0	4071	764	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15678	0	8344	7334	2115373	215795584	13487224	56866541	40621	34639	27301	7326	896649	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66194236	0	
1618293846	12704	1116085	0	0	12704	1116085	0	12704	0	0	0	0	0	0	0	0	0	0	6701	0	6003	158458	32520	1324471	0	0	0	944562	0	307822	185	21025	19959	3190	400	3819	8485	12704	338	338	494	0	4181	263	266	622	0	0	327	0	4175	773	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15615	0	8053	7562	2113606	216136272	13508517	57152683	41043	34912	27347	7559	915474	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71466669	0	
1618293847	12640	1111302	0	0	12640	1111302	0	12640	0	0	0	0	0	0	0	0	0	0	6670	0	5970	157688	32514	1238435	0	0	0	941104	0	318640	195	21913	20686	3582	434	3810	8396	12640	378	380	603	0	4189	259	261	459	0	0	200	0	4230	796	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15985	0	8505	7480	2142584	216759296	13547456	57370290	40615	34776	27293	7473	909428	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75845039	0	
1618293848	12528	1099532	0	0	12528	1099532	0	12528	0	0	0	0	0	0	0	0	0	0	6363	0	6165	155856	30782	302281	0	0	0	919363	0	290121	183	19876	19254	3223	395	3612	8521	12528	321	322	654	0	3964	261	263	485	0	0	248	0	3826	831	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14810	0	7562	7248	2000261	203561824	12722614	53504163	40890	34542	27287	7240	888032	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79966834	0	
1618293849	12688	1113970	0	0	12688	1113970	0	12688	0	0	0	0	0	0	0	0	0	0	6514	0	6174	158058	31657	1220498	0	0	0	935896	0	307356	162	21521	20370	3396	372	3701	8615	12688	325	328	579	0	4027	225	229	487	0	0	251	0	4254	915	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15852	0	8406	7446	2131642	216530928	13533183	57176969	40716	34514	27065	7441	905907	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85989459	0	
1618293850	12624	1109969	0	0	12624	1109969	0	12624	0	0	0	0	0	0	0	0	0	0	6497	0	6127	157492	31497	548769	0	0	0	931960	0	310109	212	21794	20560	3379	360	3621	8643	12624	298	299	446	0	3941	230	231	586	0	0	288	0	4242	896	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16150	0	8632	7518	2183216	223176304	13948519	58628605	41259	34646	27127	7513	910813	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90647160	0	
