Time	Read	Base	SameRead	SameReadBase	UnfilteredRead	UnfilteredBase	Paired	Unpaired	AlConUni	AlConRep	AlConFail	AlDis	AlConFailUni	AlConFailRep	AlConFailFail	AlConRepUni	AlConRepRep	AlConRepFail	AlUnpUni	AlUnpRep	AlUnpFail	SeedSearch	NRange	NElt	IntraSCacheHit	InterSCacheHit	OutOfMemory	AlBWOp	AlBWBranch	ResBWOp	ResBWBranch	ResResolve	ResReport	RedundantSHit	BestMinEdit0	BestMinEdit1	BestMinEdit2	ExactAttempts	ExactSucc	ExactRanges	ExactRows	ExactOOMs	1mmAttempts	1mmSucc	1mmRanges	1mmRows	1mmOOMs	UngappedSucc	UngappedFail	UngappedNoDec	DPExLt10Gaps	DPExLt5Gaps	DPExLt3Gaps	DPMateLt10Gaps	DPMateLt5Gaps	DPMateLt3Gaps	DP16ExDps	DP16ExDpSat	DP16ExDpFail	DP16ExDpSucc	DP16ExCol	DP16ExCell	DP16ExInner	DP16ExFixup	DP16ExGathSol	DP16ExBt	DP16ExBtFail	DP16ExBtSucc	DP16ExBtCell	DP16ExCoreRej	DP16ExNRej	DP8ExDps	DP8ExDpSat	DP8ExDpFail	DP8ExDpSucc	DP8ExCol	DP8ExCell	DP8ExInner	DP8ExFixup	DP8ExGathSol	DP8ExBt	DP8ExBtFail	DP8ExBtSucc	DP8ExBtCell	DP8ExCoreRej	DP8ExNRej	DP16MateDps	DP16MateDpSat	DP16MateDpFail	DP16MateDpSucc	DP16MateCol	DP16MateCell	DP16MateInner	DP16MateFixup	DP16MateGathSol	DP16MateBt	DP16MateBtFail	DP16MateBtSucc	DP16MateBtCell	DP16MateCoreRej	DP16MateNRej	DP8MateDps	DP8MateDpSat	DP8MateDpFail	DP8MateDpSucc	DP8MateCol	DP8MateCell	DP8MateInner	DP8MateFixup	DP8MateGathSol	DP8MateBt	DP8MateBtFail	DP8MateBtSucc	DP8MateBtCell	DP8MateCoreRej	DP8MateNRej	DPBtFiltStart	DPBtFiltScore	DpBtFiltDom	
1618287676	6735	597363	0	0	6735	597363	0	6735	0	0	0	0	0	0	0	0	0	0	3066	0	3669	84828	14968	786633	0	0	0	484117	0	143881	80	10190	9503	1616	165	1711	4859	6735	132	132	200	0	1864	137	145	264	0	0	144	0	1901	363	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7374	0	3913	3461	998506	102027056	6376691	26952950	19018	16100	12636	3457	420923	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	604113	0	
1618287677	12720	1133765	0	0	12720	1133765	0	12720	0	0	0	0	0	0	0	0	0	0	5974	2	6744	160532	28932	1445126	0	0	0	919457	0	290552	157	20630	19308	3231	333	3199	9188	12720	283	284	593	0	3484	218	218	519	0	0	283	0	4131	974	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14955	0	8088	6867	2025419	208026768	13001673	55119611	39445	33051	26180	6861	850280	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4817716	0	
1618287678	13184	1170170	0	0	13184	1170170	0	13184	0	0	0	0	0	0	0	0	0	0	6165	0	7019	165864	29914	1957507	0	0	0	949980	0	293449	206	20811	19486	3584	333	3465	9386	13184	286	288	492	0	3751	234	236	444	0	0	200	0	3797	633	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14925	0	7892	7033	2018809	205542016	12846376	54240901	39115	33146	26111	7029	861532	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10047748	0	
1618287679	13376	1190931	0	0	13376	1190931	0	13376	0	0	0	0	0	0	0	0	0	0	6192	0	7184	168620	29469	1061995	0	0	0	958232	0	299478	171	21050	19877	3616	309	3317	9750	13376	269	271	507	0	3583	220	221	672	0	0	250	0	3885	640	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15219	0	8083	7136	2072942	212808304	13300519	55986028	40248	33921	26779	7133	878037	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15377622	0	
1618287680	13440	1199296	0	0	13440	1199296	0	13440	0	0	0	0	0	0	0	0	0	0	6314	0	7126	169768	30649	1347980	0	0	0	972679	0	297900	220	20886	19769	3423	331	3540	9569	13440	273	275	420	0	3833	235	237	423	0	0	268	0	4057	845	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15353	0	8099	7254	2069841	210969280	13185580	55766324	40648	34384	27126	7254	887890	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20626311	0	
1618287681	13024	1159773	0	0	13024	1159773	0	13024	0	0	0	0	0	0	0	0	0	0	5952	1	7071	164150	29084	990839	0	0	0	934838	0	279598	190	19851	18850	3428	352	3325	9347	13024	291	291	704	0	3625	210	211	433	0	0	256	0	3392	775	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14212	0	7375	6837	1941355	198939968	12433748	52566624	37716	31941	25098	6830	837697	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25055671	0	
1618287682	13152	1170883	0	0	13152	1170883	0	13152	0	0	0	0	0	0	0	0	0	0	6150	0	7002	165846	30041	1431319	0	0	0	948569	0	292505	172	20858	19259	3202	347	3439	9366	13152	291	292	464	0	3742	240	240	610	0	0	331	0	3842	707	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14960	0	7905	7055	2040447	209518944	13094934	55202145	39333	33450	26389	7048	866135	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30245213	0	
1618287683	13296	1185141	0	0	13296	1185141	0	13296	0	0	0	0	0	0	0	0	0	0	6226	0	7070	167922	30406	1405375	0	0	0	959857	0	299454	164	20952	19693	3310	365	3453	9478	13296	312	312	534	0	3786	231	234	583	0	0	250	0	4098	825	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15287	0	8184	7103	2080117	213505776	13344111	56486249	39077	32902	25795	7100	867524	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35431907	0	
1618287684	12880	1149829	0	0	12880	1149829	0	12880	0	0	0	0	0	0	0	0	0	0	6029	0	6851	162872	29053	664732	0	0	0	929187	0	283517	141	18993	18213	2869	338	3323	9219	12880	265	265	450	0	3625	252	253	442	0	0	201	0	3973	819	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14382	0	7518	6864	1947167	199236688	12452293	52538848	38339	32407	25543	6862	840715	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39236959	0	
1618287685	13248	1183578	0	0	13248	1183578	0	13248	0	0	0	0	0	0	0	0	0	0	6180	0	7068	167460	30080	827630	0	0	0	955453	0	291505	201	20162	19215	3053	375	3408	9465	13248	317	317	485	0	3743	205	206	493	0	0	245	0	4284	994	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15169	0	8146	7023	2059717	211663040	13228940	55894397	40002	33925	26900	7018	869632	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45241571	0	
1618287686	13216	1176008	0	0	13216	1176008	0	13216	0	0	0	0	0	0	0	0	0	0	6081	0	7135	166642	29153	1726326	0	0	0	946623	0	305614	217	22106	20430	3862	315	3229	9672	13216	269	269	526	0	3502	241	242	509	0	0	279	0	4369	902	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15471	0	8474	6997	2096121	214745392	13421587	56649581	40538	33773	26772	6996	864744	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50393049	0	
1618287687	13472	1197380	0	0	13472	1197380	0	13472	0	0	0	0	0	0	0	0	0	0	6185	0	7287	169640	29816	1446769	0	0	0	965348	0	297935	175	20806	19719	3300	297	3402	9773	13472	252	252	430	0	3660	198	199	494	0	0	264	0	4269	829	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15461	0	8267	7194	2098373	215466912	13466682	56868733	39865	33568	26370	7185	879860	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56925225	0	
1618287688	12880	1143364	0	0	12880	1143364	0	12880	0	0	0	0	0	0	0	0	0	0	5924	0	6956	162060	28620	1234848	0	0	0	923092	0	292043	148	20549	19271	3463	358	3308	9214	12880	296	296	530	0	3622	229	229	588	0	0	362	0	4096	853	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14614	0	7882	6732	1967279	200532736	12533296	52932277	37532	31805	25058	6728	823062	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59179441	0	
1618287689	13504	1200736	0	0	13504	1200736	0	13504	0	0	0	0	0	0	0	0	0	0	6230	0	7274	170054	29864	931505	0	0	0	968824	0	292385	166	20533	19510	3372	339	3410	9755	13504	292	292	560	0	3704	227	230	484	0	0	286	0	4067	668	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15004	0	7850	7154	2041483	209603840	13100240	55331962	39607	33595	26440	7153	871428	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67168001	0	
1618287690	13104	1166756	0	0	13104	1166756	0	13104	0	0	0	0	0	0	0	0	0	0	6061	0	7043	165192	29289	870252	0	0	0	943228	0	296890	184	20925	19804	3303	327	3376	9401	13104	275	276	537	0	3657	212	214	398	0	0	180	0	4237	752	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15518	0	8547	6971	2089038	213211888	13325743	56101229	38960	32904	25929	6963	852205	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70022248	0	
1618287691	13504	1202393	0	0	13504	1202393	0	13504	0	0	0	0	0	0	0	0	0	0	6142	0	7362	170316	30040	1661254	0	0	0	967962	0	299728	189	21140	19725	3289	334	3423	9747	13504	292	293	468	0	3714	241	247	512	0	0	194	0	4068	655	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15475	0	8481	6994	2088269	212060032	13253752	56023071	38461	32746	25752	6988	854924	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77301216	0	
1618287692	13424	1200586	0	0	13424	1200586	0	13424	0	0	0	0	0	0	0	0	0	0	6134	0	7290	170008	29943	2197649	0	0	0	967130	0	300275	192	21716	20234	3662	338	3355	9731	13424	288	288	578	0	3650	247	255	574	0	0	305	0	4095	807	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15376	0	8354	7022	2074545	211506032	13219127	55887454	38918	32732	25705	7019	860915	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81760155	0	
1618287693	12896	1142542	0	0	12896	1142542	0	12896	0	0	0	0	0	0	0	0	0	0	5898	0	6998	161854	28292	708501	0	0	0	920759	0	288509	154	19934	18908	3211	304	3162	9430	12896	255	255	475	0	3428	213	216	467	0	0	201	0	3970	763	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14735	0	7838	6897	1992187	203652544	12728284	53705567	38474	32224	25327	6895	840426	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83407588	0	
1618287694	13584	1206763	0	0	13584	1206763	0	13584	0	0	0	0	0	0	0	0	0	0	6259	0	7325	170838	29931	1082405	0	0	0	971378	0	296803	165	20846	19644	3421	344	3350	9890	13584	292	293	524	0	3640	227	227	411	0	0	277	0	4041	854	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15138	0	7945	7193	2049957	209760352	13110022	55224665	41247	34538	27345	7190	886637	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93425507	0	
1618287695	13600	1206823	0	0	13600	1206823	0	13600	0	0	0	0	0	0	0	0	0	0	6309	0	7291	171106	30362	650152	0	0	0	975985	0	296033	223	20426	19712	3574	374	3378	9848	13600	318	319	488	0	3713	253	257	620	0	0	283	0	4034	856	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15011	0	7805	7206	2039710	209262800	13078925	54986969	40519	34128	26918	7202	881393	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99104356	0	
1618287696	13200	1176944	0	0	13200	1176944	0	13200	0	0	0	0	0	0	0	0	0	0	6165	0	7035	166780	29856	1141883	0	0	0	952689	0	296518	166	20694	19599	3335	341	3366	9493	13200	290	290	457	0	3674	224	227	451	0	0	180	0	4208	823	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15344	0	8238	7106	2061557	209582960	13098935	55209714	40344	33946	26832	7100	874568	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101471138	0	
