Time	Read	Base	SameRead	SameReadBase	UnfilteredRead	UnfilteredBase	Paired	Unpaired	AlConUni	AlConRep	AlConFail	AlDis	AlConFailUni	AlConFailRep	AlConFailFail	AlConRepUni	AlConRepRep	AlConRepFail	AlUnpUni	AlUnpRep	AlUnpFail	SeedSearch	NRange	NElt	IntraSCacheHit	InterSCacheHit	OutOfMemory	AlBWOp	AlBWBranch	ResBWOp	ResBWBranch	ResResolve	ResReport	RedundantSHit	BestMinEdit0	BestMinEdit1	BestMinEdit2	ExactAttempts	ExactSucc	ExactRanges	ExactRows	ExactOOMs	1mmAttempts	1mmSucc	1mmRanges	1mmRows	1mmOOMs	UngappedSucc	UngappedFail	UngappedNoDec	DPExLt10Gaps	DPExLt5Gaps	DPExLt3Gaps	DPMateLt10Gaps	DPMateLt5Gaps	DPMateLt3Gaps	DP16ExDps	DP16ExDpSat	DP16ExDpFail	DP16ExDpSucc	DP16ExCol	DP16ExCell	DP16ExInner	DP16ExFixup	DP16ExGathSol	DP16ExBt	DP16ExBtFail	DP16ExBtSucc	DP16ExBtCell	DP16ExCoreRej	DP16ExNRej	DP8ExDps	DP8ExDpSat	DP8ExDpFail	DP8ExDpSucc	DP8ExCol	DP8ExCell	DP8ExInner	DP8ExFixup	DP8ExGathSol	DP8ExBt	DP8ExBtFail	DP8ExBtSucc	DP8ExBtCell	DP8ExCoreRej	DP8ExNRej	DP16MateDps	DP16MateDpSat	DP16MateDpFail	DP16MateDpSucc	DP16MateCol	DP16MateCell	DP16MateInner	DP16MateFixup	DP16MateGathSol	DP16MateBt	DP16MateBtFail	DP16MateBtSucc	DP16MateBtCell	DP16MateCoreRej	DP16MateNRej	DP8MateDps	DP8MateDpSat	DP8MateDpFail	DP8MateDpSucc	DP8MateCol	DP8MateCell	DP8MateInner	DP8MateFixup	DP8MateGathSol	DP8MateBt	DP8MateBtFail	DP8MateBtSucc	DP8MateBtCell	DP8MateCoreRej	DP8MateNRej	DPBtFiltStart	DPBtFiltScore	DpBtFiltDom	
1618290407	4815	443825	0	0	4815	443825	0	4815	0	0	0	0	0	0	0	0	0	0	2641	0	2174	62410	12539	26955	0	0	0	372719	0	115720	73	8384	8213	1510	112	1316	3387	4815	100	101	317	0	1408	78	80	208	0	0	114	0	1766	400	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6167	0	3018	3149	846224	88586016	5536626	23760363	19508	15867	12718	3148	400551	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	555888	0	
1618290408	11360	1045516	0	0	11360	1045516	0	11360	0	0	0	0	0	0	0	0	0	0	6054	0	5306	147282	29038	524649	0	0	0	874799	0	287641	174	20398	19597	3573	323	2941	8096	11360	275	275	473	0	3218	187	192	474	0	0	289	0	4067	857	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15003	0	7801	7202	2070747	216829936	13551871	57594426	43756	35791	28583	7200	913809	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5510579	0	
1618290409	11456	1054627	0	0	11456	1054627	0	11456	0	0	0	0	0	0	0	0	0	0	6076	0	5380	148622	29227	1057441	0	0	0	883225	0	285411	142	21037	19714	3405	320	2877	8259	11456	266	267	481	0	3152	210	214	556	0	1	275	0	3922	941	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15268	0	7994	7274	2112983	221680960	13855060	58764389	45252	36952	29664	7273	931053	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11315541	0	
1618290410	11616	1069347	0	0	11616	1069347	0	11616	0	0	0	0	0	0	0	0	0	0	6204	0	5412	150576	29885	585218	0	0	0	896739	0	292725	184	21017	20142	3681	328	3044	8244	11616	285	286	540	0	3326	205	206	495	0	0	237	0	3833	910	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15432	0	8053	7379	2148394	226547984	14159249	59945126	45839	37513	30134	7370	944099	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17430928	0	
1618290411	11664	1074539	0	0	11664	1074539	0	11664	0	0	0	0	0	0	0	0	0	0	6239	0	5425	151464	30115	897270	0	0	0	901690	0	295256	220	21147	20176	3668	301	3103	8260	11664	237	237	390	0	3369	238	239	503	0	0	264	0	3964	801	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15540	0	8079	7461	2157561	226740032	14171252	60276703	46032	37485	30020	7459	952497	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23671629	0	
1618290412	11424	1053278	0	0	11424	1053278	0	11424	0	0	0	0	0	0	0	0	0	0	6034	0	5390	148312	29415	689116	0	0	0	883590	0	270862	192	19332	18513	3196	316	3134	7974	11424	249	251	445	0	3408	222	222	521	0	0	285	0	3691	722	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14301	0	7206	7095	1991066	209495152	13093447	55610263	44686	36696	29601	7088	914771	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29113371	0	
1618290413	11696	1078049	0	0	11696	1078049	0	11696	0	0	0	0	0	0	0	0	0	0	6179	0	5517	151818	29680	957670	0	0	0	900274	0	288172	209	20656	19659	3596	316	3032	8348	11696	274	276	554	0	3290	231	233	411	0	0	209	0	3740	923	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15008	0	7721	7287	2077721	217453984	13590874	57837730	44767	36510	29221	7282	929303	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35683564	0	
1618290414	11696	1080116	0	0	11696	1080116	0	11696	0	0	0	0	0	0	0	0	0	0	6173	0	5523	152004	30041	523812	0	0	0	902592	0	301356	199	21356	20448	4000	293	3155	8248	11696	246	249	476	0	3400	198	199	496	0	0	305	0	3745	945	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15406	0	8031	7375	2138331	224018912	14001182	59689128	45296	36955	29580	7369	941210	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41861022	0	
1618290415	11152	1027292	0	0	11152	1027292	0	11152	0	0	0	0	0	0	0	0	0	0	5888	0	5264	144614	28548	832749	0	0	0	860381	0	278461	196	20241	19161	3417	296	2994	7862	11152	256	257	438	0	3241	210	218	492	0	0	249	0	3784	949	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14791	0	7740	7051	2049530	215171296	13448206	57383755	43676	35491	28440	7050	899844	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45721697	0	
1618290416	11680	1077545	0	0	11680	1077545	0	11680	0	0	0	0	0	0	0	0	0	0	6133	0	5547	151622	30127	1082889	0	0	0	901943	0	285980	198	20555	19568	3335	321	3144	8215	11680	268	268	587	0	3416	234	238	577	0	0	283	0	3828	822	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15054	0	7767	7287	2092060	220151936	13759496	58683285	45969	37600	30313	7268	939471	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53899020	0	
