Time	Read	Base	SameRead	SameReadBase	UnfilteredRead	UnfilteredBase	Paired	Unpaired	AlConUni	AlConRep	AlConFail	AlDis	AlConFailUni	AlConFailRep	AlConFailFail	AlConRepUni	AlConRepRep	AlConRepFail	AlUnpUni	AlUnpRep	AlUnpFail	SeedSearch	NRange	NElt	IntraSCacheHit	InterSCacheHit	OutOfMemory	AlBWOp	AlBWBranch	ResBWOp	ResBWBranch	ResResolve	ResReport	RedundantSHit	BestMinEdit0	BestMinEdit1	BestMinEdit2	ExactAttempts	ExactSucc	ExactRanges	ExactRows	ExactOOMs	1mmAttempts	1mmSucc	1mmRanges	1mmRows	1mmOOMs	UngappedSucc	UngappedFail	UngappedNoDec	DPExLt10Gaps	DPExLt5Gaps	DPExLt3Gaps	DPMateLt10Gaps	DPMateLt5Gaps	DPMateLt3Gaps	DP16ExDps	DP16ExDpSat	DP16ExDpFail	DP16ExDpSucc	DP16ExCol	DP16ExCell	DP16ExInner	DP16ExFixup	DP16ExGathSol	DP16ExBt	DP16ExBtFail	DP16ExBtSucc	DP16ExBtCell	DP16ExCoreRej	DP16ExNRej	DP8ExDps	DP8ExDpSat	DP8ExDpFail	DP8ExDpSucc	DP8ExCol	DP8ExCell	DP8ExInner	DP8ExFixup	DP8ExGathSol	DP8ExBt	DP8ExBtFail	DP8ExBtSucc	DP8ExBtCell	DP8ExCoreRej	DP8ExNRej	DP16MateDps	DP16MateDpSat	DP16MateDpFail	DP16MateDpSucc	DP16MateCol	DP16MateCell	DP16MateInner	DP16MateFixup	DP16MateGathSol	DP16MateBt	DP16MateBtFail	DP16MateBtSucc	DP16MateBtCell	DP16MateCoreRej	DP16MateNRej	DP8MateDps	DP8MateDpSat	DP8MateDpFail	DP8MateDpSucc	DP8MateCol	DP8MateCell	DP8MateInner	DP8MateFixup	DP8MateGathSol	DP8MateBt	DP8MateBtFail	DP8MateBtSucc	DP8MateBtCell	DP8MateCoreRej	DP8MateNRej	DPBtFiltStart	DPBtFiltScore	DpBtFiltDom	
1618287269	591	54539	0	0	591	54539	0	591	0	0	0	0	0	0	0	0	0	0	294	0	297	7680	1425	68532	0	0	0	44654	0	14012	11	1050	952	144	12	159	420	591	9	9	13	0	169	11	11	67	0	0	48	0	186	49	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	729	0	386	343	99311	10254992	640937	2727201	2168	1874	1531	342	44446	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5596	0	
1618287270	12496	1145459	0	0	12496	1145459	0	12496	0	0	0	0	0	0	0	0	0	0	5797	0	6699	161538	27946	1063984	0	0	0	925735	0	293278	179	21504	20322	3573	308	2994	9194	12496	251	251	565	0	3259	206	206	498	0	0	380	0	4467	956	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15536	0	8542	6994	2114470	218153328	13634583	57695277	42385	34418	27422	6987	876647	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3401082	0	
1618287271	12304	1126461	0	0	12304	1126461	0	12304	0	0	0	0	0	0	0	0	0	0	5572	0	6732	158642	26931	696144	0	0	0	904010	0	275118	182	20149	19224	3381	299	2933	9072	12304	251	251	599	0	3181	202	204	426	0	0	247	0	4181	855	382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14740	0	8093	6647	2016124	209464944	13091559	55768853	41070	33438	26789	6644	840940	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9430127	0	
1618287272	12288	1125890	0	0	12288	1125890	0	12288	0	0	0	0	0	0	0	0	0	0	5650	0	6638	158666	27502	1663195	0	0	0	909009	0	292312	235	21798	20523	3809	308	3055	8925	12288	262	262	563	0	3313	214	216	475	0	0	333	0	4367	1066	469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15543	0	8782	6761	2132087	222304288	13894018	58621824	41132	33483	26719	6755	851758	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15244520	0	
1618287273	12496	1149232	0	0	12496	1149232	0	12496	0	0	0	0	0	0	0	0	0	0	5693	0	6803	161866	27698	1105852	0	0	0	923258	0	293948	207	21587	20254	3602	299	2922	9275	12496	253	253	456	0	3179	216	217	518	0	0	257	0	4329	892	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15667	0	8862	6805	2153211	224355168	14022198	59116201	42834	34695	27886	6798	868004	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21666333	0	
1618287274	12144	1110602	0	0	12144	1110602	0	12144	0	0	0	0	0	0	0	0	0	0	5491	0	6653	156542	26877	1322921	0	0	0	892897	0	281961	177	20564	19147	3311	273	2963	8908	12144	224	224	472	0	3194	221	222	556	0	0	338	0	4192	934	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14736	0	8182	6554	2021256	210246800	13140425	55628285	40221	32514	25959	6550	827895	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26928187	0	
1618287275	12288	1129594	0	0	12288	1129594	0	12288	0	0	0	0	0	0	0	0	0	0	5836	0	6452	159058	28221	740594	0	0	0	916952	0	289158	218	20913	20014	3663	313	3065	8910	12288	263	263	638	0	3331	197	198	525	0	0	227	0	4384	1028	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15233	0	8292	6941	2079025	215991488	13499468	57203738	42228	34781	27839	6941	878590	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33160057	0	
1618287276	12816	1173987	0	0	12816	1173987	0	12816	0	0	0	0	0	0	0	0	0	0	5901	0	6915	165602	28407	1015638	0	0	0	944650	0	284602	196	20762	19478	3257	273	3121	9422	12816	233	234	501	0	3353	209	209	517	0	0	340	0	3953	881	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15114	0	8053	7061	2080349	216395520	13524720	56966667	41616	34144	27083	7056	881206	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40497601	0	
1618287277	12288	1128670	0	0	12288	1128670	0	12288	0	0	0	0	0	0	0	0	0	0	5605	0	6683	159126	27285	610987	0	0	0	907447	0	274900	189	19739	18643	3254	293	2952	9043	12288	243	244	360	0	3213	208	211	617	0	0	305	0	3935	983	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14433	0	7769	6664	1991619	207819920	12988745	55210597	40294	33022	26358	6661	839999	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44494678	0	
1618287278	12592	1154888	0	0	12592	1154888	0	12592	0	0	0	0	0	0	0	0	0	0	5875	0	6717	162500	28523	706587	0	0	0	933055	0	284018	201	20777	19712	3322	356	3070	9166	12592	302	303	553	0	3364	215	218	537	0	0	353	0	4231	921	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15199	0	8241	6958	2091681	218337200	13646075	57751207	41857	34099	27141	6951	874146	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51567018	0	
1618287279	12448	1142750	0	0	12448	1142750	0	12448	0	0	0	0	0	0	0	0	0	0	5760	0	6688	160938	28204	725045	0	0	0	920302	0	281894	228	20829	19727	3474	321	3026	9101	12448	275	275	561	0	3298	194	196	419	0	0	328	0	4391	887	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15113	0	8272	6841	2075955	216842880	13552680	57614906	42552	34654	27808	6842	870378	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57056438	0	
1618287280	12560	1153071	0	0	12560	1153071	0	12560	0	0	0	0	0	0	0	0	0	0	5841	0	6719	162508	28287	505107	0	0	0	930037	0	295810	205	21540	20490	3969	309	3084	9167	12560	256	257	490	0	3346	212	216	605	0	0	323	0	4594	874	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15424	0	8413	7011	2114400	220240928	13765058	58155108	42957	35318	28302	7008	888082	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63582626	0	
1618287281	12048	1099403	0	0	12048	1099403	0	12048	0	0	0	0	0	0	0	0	0	0	5522	1	6525	155006	26169	1005175	0	0	0	882557	0	280039	202	21061	19624	3544	258	2768	9022	12048	213	213	577	0	2982	170	172	517	0	0	332	0	4296	863	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14955	0	8202	6753	2041063	211737488	13233593	55730750	40405	32737	25981	6753	842143	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66900506	0	
1618287282	12672	1159924	0	0	12672	1159924	0	12672	0	0	0	0	0	0	0	0	0	0	5878	0	6794	163290	28146	283663	0	0	0	933056	0	293377	169	20909	20288	3738	335	3029	9308	12672	275	277	583	0	3314	215	217	507	0	0	237	0	4589	1007	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15460	0	8415	7045	2114152	219727360	13732960	58109491	41912	34244	27199	7042	881485	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76387195	0	
1618287283	12512	1147206	0	0	12512	1147206	0	12512	0	0	0	0	0	0	0	0	0	0	5769	0	6743	161566	28164	927936	0	0	0	925920	0	284239	193	20781	19467	3265	367	3034	9111	12512	311	314	578	0	3348	220	223	491	0	0	239	0	3829	807	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15091	0	8305	6786	2083837	216762944	13547684	56894668	40806	33543	26756	6770	856085	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81285180	0	
1618287284	12592	1152393	0	0	12592	1152393	0	12592	0	0	0	0	0	0	0	0	0	0	5856	0	6736	162622	28145	1369075	0	0	0	932705	0	302419	224	21827	20267	3700	291	2967	9334	12592	236	238	398	0	3218	240	242	707	0	0	393	0	4252	898	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15452	0	8493	6959	2119810	220680432	13792527	57840325	41702	34168	27206	6951	873696	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87588568	0	
1618287285	12688	1162273	0	0	12688	1162273	0	12688	0	0	0	0	0	0	0	0	0	0	5873	0	6815	163878	28422	979760	0	0	0	938696	0	289346	248	20893	19713	3428	288	3091	9309	12688	231	232	508	0	3336	192	192	310	0	0	177	0	4191	935	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15369	0	8273	7096	2117546	221194192	13824637	58174764	43003	35288	28183	7093	896126	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94207910	0	
1618287286	12048	1101258	0	0	12048	1101258	0	12048	0	0	0	0	0	0	0	0	0	0	5589	0	6459	155214	26976	1298392	0	0	0	888555	0	284208	206	20690	19464	3370	320	2850	8878	12048	265	265	510	0	3112	203	203	408	0	0	219	0	4462	895	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15108	0	8440	6668	2062128	213718800	13357425	56572506	40345	33051	26378	6657	839982	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95265827	0	
1618287287	12736	1166580	0	0	12736	1166580	0	12736	0	0	0	0	0	0	0	0	0	0	5870	0	6866	164284	28364	999764	0	0	0	939105	0	292352	214	21056	19827	3487	325	3050	9361	12736	278	281	627	0	3322	208	210	590	0	0	308	0	4010	877	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15130	0	8132	6998	2081512	216693776	13543361	57110370	41818	34214	27210	6998	879218	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106439578	0	
1618287288	13024	1188462	0	0	13024	1188462	0	13024	0	0	0	0	0	0	0	0	0	0	5877	0	7147	167306	28355	460336	0	0	0	953822	0	293009	199	20942	20096	3639	360	3023	9641	13024	307	307	583	0	3329	244	251	664	0	0	281	0	4445	1116	514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15257	0	8348	6909	2080133	215780240	13486265	56965258	42699	34597	27686	6905	874224	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115337531	0	
1618287289	12672	1158363	0	0	12672	1158363	0	12672	0	0	0	0	0	0	0	0	0	0	5863	0	6809	163154	27796	205615	0	0	0	930670	0	285892	183	20493	19609	3419	304	3047	9321	12672	252	252	450	0	3297	221	222	554	0	0	341	0	4426	1169	590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15112	0	8160	6952	2061031	213868288	13366768	56665938	42473	34659	27707	6950	876559	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118623208	0	
1618287290	12640	1151855	0	0	12640	1151855	0	12640	0	0	0	0	0	0	0	0	0	0	5816	0	6824	162604	27810	695196	0	0	0	930354	0	289929	207	21018	20106	3765	299	3025	9316	12640	261	261	481	0	3283	205	205	542	0	0	389	0	4438	934	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15189	0	8223	6966	2077565	215740384	13483774	57183088	42684	34857	27884	6964	879358	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124457404	0	
1618287291	12656	1154940	0	0	12656	1154940	0	12656	0	0	0	0	0	0	0	0	0	0	5819	0	6837	162910	28037	1087440	0	0	0	930996	0	294137	193	21108	20205	3550	282	2992	9382	12656	239	241	437	0	3225	215	216	537	0	0	303	0	4208	765	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15630	0	8673	6957	2150164	223402160	13962635	58775707	43215	35078	28114	6950	883032	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130843675	0	
