Time	Read	Base	SameRead	SameReadBase	UnfilteredRead	UnfilteredBase	Paired	Unpaired	AlConUni	AlConRep	AlConFail	AlDis	AlConFailUni	AlConFailRep	AlConFailFail	AlConRepUni	AlConRepRep	AlConRepFail	AlUnpUni	AlUnpRep	AlUnpFail	SeedSearch	NRange	NElt	IntraSCacheHit	InterSCacheHit	OutOfMemory	AlBWOp	AlBWBranch	ResBWOp	ResBWBranch	ResResolve	ResReport	RedundantSHit	BestMinEdit0	BestMinEdit1	BestMinEdit2	ExactAttempts	ExactSucc	ExactRanges	ExactRows	ExactOOMs	1mmAttempts	1mmSucc	1mmRanges	1mmRows	1mmOOMs	UngappedSucc	UngappedFail	UngappedNoDec	DPExLt10Gaps	DPExLt5Gaps	DPExLt3Gaps	DPMateLt10Gaps	DPMateLt5Gaps	DPMateLt3Gaps	DP16ExDps	DP16ExDpSat	DP16ExDpFail	DP16ExDpSucc	DP16ExCol	DP16ExCell	DP16ExInner	DP16ExFixup	DP16ExGathSol	DP16ExBt	DP16ExBtFail	DP16ExBtSucc	DP16ExBtCell	DP16ExCoreRej	DP16ExNRej	DP8ExDps	DP8ExDpSat	DP8ExDpFail	DP8ExDpSucc	DP8ExCol	DP8ExCell	DP8ExInner	DP8ExFixup	DP8ExGathSol	DP8ExBt	DP8ExBtFail	DP8ExBtSucc	DP8ExBtCell	DP8ExCoreRej	DP8ExNRej	DP16MateDps	DP16MateDpSat	DP16MateDpFail	DP16MateDpSucc	DP16MateCol	DP16MateCell	DP16MateInner	DP16MateFixup	DP16MateGathSol	DP16MateBt	DP16MateBtFail	DP16MateBtSucc	DP16MateBtCell	DP16MateCoreRej	DP16MateNRej	DP8MateDps	DP8MateDpSat	DP8MateDpFail	DP8MateDpSucc	DP8MateCol	DP8MateCell	DP8MateInner	DP8MateFixup	DP8MateGathSol	DP8MateBt	DP8MateBtFail	DP8MateBtSucc	DP8MateBtCell	DP8MateCoreRej	DP8MateNRej	DPBtFiltStart	DPBtFiltScore	DpBtFiltDom	
1618290864	911	83311	0	0	911	83311	0	911	0	0	0	0	0	0	0	0	0	0	502	0	409	11776	2389	5050	0	0	0	70618	0	20428	10	1435	1386	224	23	272	616	911	19	19	27	0	294	23	23	51	0	0	18	0	339	76	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1089	0	518	571	148373	15334448	958403	4069010	3799	3170	2599	571	73938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18852	0	
1618290865	11824	1076459	0	0	11824	1076459	0	11824	0	0	0	0	0	0	0	0	0	0	6284	0	5540	152010	29887	424284	0	0	0	905344	0	301349	218	21269	20256	3696	336	3305	8183	11824	282	282	644	0	3595	251	251	485	0	0	294	0	4292	1042	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15306	0	7875	7431	2090298	216672608	13542038	57415667	46047	37669	30238	7423	937122	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3517329	0	
1618290866	11888	1080208	0	0	11888	1080208	0	11888	0	0	0	0	0	0	0	0	0	0	6235	0	5653	152332	29675	70983	0	0	0	905144	0	304167	188	20763	20120	3704	388	3316	8184	11888	320	323	668	0	3645	250	256	516	0	0	322	0	4660	1304	592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15112	0	7821	7291	2018658	206933600	12933350	55436674	46536	38395	31101	7290	927872	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9811371	0	
1618290867	12048	1096852	0	0	12048	1096852	0	12048	0	0	0	0	0	0	0	0	0	0	6310	0	5738	154802	30244	875320	0	0	0	921353	0	310531	207	21759	20713	3859	384	3266	8398	12048	318	319	591	0	3600	247	249	477	0	0	215	0	4431	1055	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15742	0	8389	7353	2133793	220535184	13783449	58617027	45853	37607	30253	7340	930170	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16017077	0	
1618290868	12368	1123912	0	0	12368	1123912	0	12368	0	0	0	0	0	0	0	0	0	0	6389	0	5979	158590	30780	357061	0	0	0	942927	0	305827	219	21681	20420	3744	387	3469	8512	12368	305	307	586	0	3797	259	265	650	0	0	403	0	4193	1070	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15335	0	7912	7423	2085245	214905056	13431566	56798048	45920	37785	30359	7421	935959	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22869716	0	
1618290869	11648	1061742	0	0	11648	1061742	0	11648	0	0	0	0	0	0	0	0	0	0	6175	0	5473	149870	29735	399273	0	0	0	896446	0	300081	224	20756	19790	3612	405	3228	8015	11648	334	335	624	0	3584	250	258	483	0	0	266	0	4257	1040	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14965	0	7779	7186	2024381	209154848	13072178	55639544	44947	36859	29671	7182	910176	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27318774	0	
1618290870	11984	1090653	0	0	11984	1090653	0	11984	0	0	0	0	0	0	0	0	0	0	6259	0	5725	154168	30272	806581	0	0	0	920202	0	308694	216	21578	20277	3388	362	3343	8279	11984	290	291	461	0	3662	251	255	827	0	1	436	0	4479	1102	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15647	0	8338	7309	2114664	218079968	13629998	58096342	45282	37132	29793	7300	926692	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34194783	0	
1618290871	12000	1091528	0	0	12000	1091528	0	12000	0	0	0	0	0	0	0	0	0	0	6336	0	5664	154304	30419	637442	0	0	0	920945	0	315506	181	21796	20707	3707	374	3378	8248	12000	293	293	496	0	3706	249	255	643	0	0	263	0	4685	1287	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15878	0	8422	7456	2133036	218890928	13680683	58359778	46543	38094	30633	7447	940459	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40581458	0	
1618290872	11504	1051445	0	0	11504	1051445	0	11504	0	0	0	0	0	0	0	0	0	0	6159	0	5345	148400	29894	395082	0	0	0	890062	0	298200	191	20610	19754	3586	383	3305	7816	11504	327	327	571	0	3649	223	227	464	0	0	289	0	4338	1237	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15026	0	7879	7147	2026558	209316608	13082288	55777187	45222	37393	30246	7144	911517	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44684427	0	
1618290873	12000	1092680	0	0	12000	1092680	0	12000	0	0	0	0	0	0	0	0	0	0	6254	0	5746	154250	29972	920150	0	0	0	919013	0	308481	212	21765	20529	3474	381	3321	8298	12000	309	309	625	0	3647	268	269	694	0	1	394	0	4552	1061	521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15685	0	8411	7274	2117666	218380784	13648799	58302599	45502	37406	30130	7269	922699	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52425583	0	
