Time	Read	Base	SameRead	SameReadBase	UnfilteredRead	UnfilteredBase	Paired	Unpaired	AlConUni	AlConRep	AlConFail	AlDis	AlConFailUni	AlConFailRep	AlConFailFail	AlConRepUni	AlConRepRep	AlConRepFail	AlUnpUni	AlUnpRep	AlUnpFail	SeedSearch	NRange	NElt	IntraSCacheHit	InterSCacheHit	OutOfMemory	AlBWOp	AlBWBranch	ResBWOp	ResBWBranch	ResResolve	ResReport	RedundantSHit	BestMinEdit0	BestMinEdit1	BestMinEdit2	ExactAttempts	ExactSucc	ExactRanges	ExactRows	ExactOOMs	1mmAttempts	1mmSucc	1mmRanges	1mmRows	1mmOOMs	UngappedSucc	UngappedFail	UngappedNoDec	DPExLt10Gaps	DPExLt5Gaps	DPExLt3Gaps	DPMateLt10Gaps	DPMateLt5Gaps	DPMateLt3Gaps	DP16ExDps	DP16ExDpSat	DP16ExDpFail	DP16ExDpSucc	DP16ExCol	DP16ExCell	DP16ExInner	DP16ExFixup	DP16ExGathSol	DP16ExBt	DP16ExBtFail	DP16ExBtSucc	DP16ExBtCell	DP16ExCoreRej	DP16ExNRej	DP8ExDps	DP8ExDpSat	DP8ExDpFail	DP8ExDpSucc	DP8ExCol	DP8ExCell	DP8ExInner	DP8ExFixup	DP8ExGathSol	DP8ExBt	DP8ExBtFail	DP8ExBtSucc	DP8ExBtCell	DP8ExCoreRej	DP8ExNRej	DP16MateDps	DP16MateDpSat	DP16MateDpFail	DP16MateDpSucc	DP16MateCol	DP16MateCell	DP16MateInner	DP16MateFixup	DP16MateGathSol	DP16MateBt	DP16MateBtFail	DP16MateBtSucc	DP16MateBtCell	DP16MateCoreRej	DP16MateNRej	DP8MateDps	DP8MateDpSat	DP8MateDpFail	DP8MateDpSucc	DP8MateCol	DP8MateCell	DP8MateInner	DP8MateFixup	DP8MateGathSol	DP8MateBt	DP8MateBtFail	DP8MateBtSucc	DP8MateBtCell	DP8MateCoreRej	DP8MateNRej	DPBtFiltStart	DPBtFiltScore	DpBtFiltDom	
1618291199	3983	366588	0	0	3983	366588	0	3983	0	0	0	0	0	0	0	0	0	0	2008	0	1975	51570	9387	411267	0	0	0	302133	0	101507	64	7642	7205	1317	76	948	2959	3983	63	63	169	0	1005	78	78	236	0	1	175	0	1484	334	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5436	0	2974	2462	753756	79544624	4971539	21106244	15052	11967	9503	2458	310900	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389780	0	
1618291200	11152	1025165	0	0	11152	1025165	0	11152	0	0	0	0	0	0	0	0	0	0	5738	0	5414	144316	27214	634775	0	0	0	854583	0	297656	214	21996	20685	3754	262	2859	8031	11152	220	223	547	0	3077	229	231	647	0	0	376	0	4231	992	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15695	0	8677	7018	2167495	226557520	14159845	59589620	43030	34478	27460	7015	887332	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5110071	0	
1618291201	11168	1024844	0	0	11168	1024844	0	11168	0	0	0	0	0	0	0	0	0	0	5748	0	5420	144420	27111	552743	0	0	0	854297	0	303965	197	22588	21256	3985	279	2765	8124	11168	222	225	489	0	3006	240	245	657	0	0	371	0	4894	978	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16097	0	9007	7090	2202201	230118528	14382408	60580703	42602	33715	26622	7088	886091	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11260698	0	
1618291202	11424	1049521	0	0	11424	1049521	0	11424	0	0	0	0	0	0	0	0	0	0	5772	0	5652	147700	27667	685355	0	0	0	872969	0	314353	243	22911	21724	4089	270	2942	8212	11424	219	219	427	0	3166	210	214	596	0	0	374	0	4570	1206	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16545	0	9429	7116	2269011	236961600	14810100	62535340	43824	34916	27799	7111	899858	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17883213	0	
1618291203	11728	1077593	0	0	11728	1077593	0	11728	0	0	0	0	0	0	0	0	0	0	5848	0	5880	151716	27747	507940	0	0	0	892459	0	314205	197	22849	21771	4206	278	2797	8653	11728	239	243	539	0	3020	220	220	611	0	0	350	0	4390	964	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16379	0	9212	7167	2250786	234981536	14686346	62052064	42712	34523	27354	7155	901021	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24546204	0	
1618291204	11168	1026821	0	0	11168	1026821	0	11168	0	0	0	0	0	0	0	0	0	0	5564	0	5604	144260	26723	444057	0	0	0	850003	0	290845	200	21572	20420	3843	292	2803	8073	11168	242	242	537	0	3039	213	215	541	0	0	346	0	4239	908	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15411	0	8548	6863	2121245	221891728	13868233	58551426	41905	33330	26466	6860	866747	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29223573	0	
1618291205	11456	1051346	0	0	11456	1051346	0	11456	0	0	0	0	0	0	0	0	0	0	5785	0	5671	147982	27164	230248	0	0	0	871292	0	301964	234	22333	21284	3919	281	2765	8410	11456	223	223	531	0	2994	238	239	591	0	0	304	0	4660	1052	448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16229	0	9098	7131	2228965	233327984	14582999	61505429	42664	33851	26720	7120	890390	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36084875	0	
1618291206	11872	1091502	0	0	11872	1091502	0	11872	0	0	0	0	0	0	0	0	0	0	5954	0	5918	153730	28578	614455	0	0	0	906453	0	304155	197	21671	20691	3977	277	3004	8591	11872	232	232	399	0	3241	210	212	394	0	0	187	0	4585	1001	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15871	0	8588	7283	2174079	227459120	14216195	60062472	44166	35371	28087	7279	917693	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44089251	0	
1618291207	10960	1008237	0	0	10960	1008237	0	10960	0	0	0	0	0	0	0	0	0	0	5554	1	5405	142010	26512	571531	0	0	0	838898	0	294898	215	21839	20757	4052	250	2731	7979	10960	201	201	540	0	2938	190	191	580	0	0	381	0	4572	1220	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15539	0	8631	6908	2122404	221784512	13861532	59038424	41779	32702	25794	6906	861967	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46737128	0	
1618291208	11520	1058454	0	0	11520	1058454	0	11520	0	0	0	0	0	0	0	0	0	0	5891	0	5629	148792	27880	570590	0	0	0	880420	0	305606	219	22786	21646	3987	300	2874	8346	11520	254	254	824	0	3115	199	201	464	0	0	296	0	4355	1009	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16276	0	9104	7172	2230887	232381776	14523861	61394869	43298	34798	27626	7164	902000	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55489321	0	
