Time	Read	Base	SameRead	SameReadBase	UnfilteredRead	UnfilteredBase	Paired	Unpaired	AlConUni	AlConRep	AlConFail	AlDis	AlConFailUni	AlConFailRep	AlConFailFail	AlConRepUni	AlConRepRep	AlConRepFail	AlUnpUni	AlUnpRep	AlUnpFail	SeedSearch	NRange	NElt	IntraSCacheHit	InterSCacheHit	OutOfMemory	AlBWOp	AlBWBranch	ResBWOp	ResBWBranch	ResResolve	ResReport	RedundantSHit	BestMinEdit0	BestMinEdit1	BestMinEdit2	ExactAttempts	ExactSucc	ExactRanges	ExactRows	ExactOOMs	1mmAttempts	1mmSucc	1mmRanges	1mmRows	1mmOOMs	UngappedSucc	UngappedFail	UngappedNoDec	DPExLt10Gaps	DPExLt5Gaps	DPExLt3Gaps	DPMateLt10Gaps	DPMateLt5Gaps	DPMateLt3Gaps	DP16ExDps	DP16ExDpSat	DP16ExDpFail	DP16ExDpSucc	DP16ExCol	DP16ExCell	DP16ExInner	DP16ExFixup	DP16ExGathSol	DP16ExBt	DP16ExBtFail	DP16ExBtSucc	DP16ExBtCell	DP16ExCoreRej	DP16ExNRej	DP8ExDps	DP8ExDpSat	DP8ExDpFail	DP8ExDpSucc	DP8ExCol	DP8ExCell	DP8ExInner	DP8ExFixup	DP8ExGathSol	DP8ExBt	DP8ExBtFail	DP8ExBtSucc	DP8ExBtCell	DP8ExCoreRej	DP8ExNRej	DP16MateDps	DP16MateDpSat	DP16MateDpFail	DP16MateDpSucc	DP16MateCol	DP16MateCell	DP16MateInner	DP16MateFixup	DP16MateGathSol	DP16MateBt	DP16MateBtFail	DP16MateBtSucc	DP16MateBtCell	DP16MateCoreRej	DP16MateNRej	DP8MateDps	DP8MateDpSat	DP8MateDpFail	DP8MateDpSucc	DP8MateCol	DP8MateCell	DP8MateInner	DP8MateFixup	DP8MateGathSol	DP8MateBt	DP8MateBtFail	DP8MateBtSucc	DP8MateBtCell	DP8MateCoreRej	DP8MateNRej	DPBtFiltStart	DPBtFiltScore	DpBtFiltDom	
1618288054	5311	476259	0	0	5311	476259	0	5311	0	0	0	0	0	0	0	0	0	0	2380	0	2931	67328	11629	261828	0	0	0	379651	0	104127	57	7459	7065	1167	128	1334	3849	5311	110	110	213	0	1444	90	90	207	0	0	95	0	1343	316	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5480	0	2801	2679	744892	76263424	4766464	20108745	16774	14156	11476	2677	343512	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440565	0	
1618288055	13488	1206857	0	0	13488	1206857	0	13488	0	0	0	0	0	0	0	0	0	0	5813	0	7675	170676	28530	904103	0	0	0	951660	0	264757	150	19031	17961	2888	300	3231	9957	13488	265	265	487	0	3492	185	187	412	0	0	204	0	3625	791	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14151	0	7446	6705	1943504	200645168	12540323	52735630	39655	33403	26698	6702	842136	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4757724	0	
1618288056	13536	1205769	0	0	13536	1205769	0	13536	0	0	0	0	0	0	0	0	0	0	5838	0	7698	170770	28452	971842	0	0	0	952891	0	281466	194	20053	18918	3125	314	3199	10023	13536	274	274	575	0	3467	201	202	367	0	0	154	0	3884	752	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14819	0	8119	6700	2029675	209572368	13098273	54822407	38744	32810	26107	6691	832879	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10113831	0	
1618288057	13936	1246594	0	0	13936	1246594	0	13936	0	0	0	0	0	0	0	0	0	0	6069	0	7867	176616	29986	1099581	0	0	0	989517	0	280731	158	20141	19034	3253	388	3355	10193	13936	324	324	452	0	3709	234	237	471	0	0	246	0	3909	750	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14793	0	7909	6884	2014933	206251360	12890710	54080082	39663	33572	26687	6883	857267	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15509814	0	
1618288058	13888	1245412	0	0	13888	1245412	0	13888	0	0	0	0	0	0	0	0	0	0	6053	0	7835	175988	29589	442633	0	0	0	983608	0	283161	152	19397	18680	3054	332	3338	10218	13888	280	280	450	0	3626	215	215	329	0	0	148	0	3957	766	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14777	0	7835	6942	2026149	209327392	13082962	54818590	40797	34377	27429	6937	867014	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20893868	0	
1618288059	13232	1183670	0	0	13232	1183670	0	13232	0	0	0	0	0	0	0	0	0	0	5653	0	7579	167374	27880	1144945	0	0	0	933520	0	267903	196	19186	18129	2756	334	3192	9706	13232	268	269	524	0	3480	218	219	396	0	0	198	0	3882	795	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14375	0	7861	6514	1958418	201586992	12599187	53081443	38714	32478	25957	6505	815952	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25071015	0	
1618288060	13680	1222422	0	0	13680	1222422	0	13680	0	0	0	0	0	0	0	0	0	0	5875	0	7805	173122	28831	669757	0	0	0	963534	0	284098	204	19830	18826	3339	331	3313	10036	13680	283	285	424	0	3607	219	222	351	0	0	179	0	3717	587	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14617	0	7866	6751	2004571	205711680	12856980	53905833	38769	32951	26199	6732	838701	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31217186	0	
1618288061	13952	1248477	0	0	13952	1248477	0	13952	0	0	0	0	0	0	0	0	0	0	6062	0	7890	176696	29912	588889	0	0	0	988568	0	278970	160	19632	18648	3032	294	3503	10155	13952	236	236	449	0	3758	241	245	580	0	0	300	0	3863	735	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14561	0	7663	6898	1993733	205466784	12841674	54159794	39694	34111	27213	6894	861042	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36740812	0	
1618288062	13040	1162679	0	0	13040	1162679	0	13040	0	0	0	0	0	0	0	0	0	0	5743	0	7297	164370	28061	647123	0	0	0	921527	0	276248	123	19561	18570	3280	312	3296	9432	13040	279	280	480	0	3567	185	187	403	0	0	196	0	4137	994	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14383	0	7725	6658	1950787	200692656	12543291	53086032	38920	32512	25854	6654	826897	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39247108	0	
1618288063	13680	1226182	0	0	13680	1226182	0	13680	0	0	0	0	0	0	0	0	0	0	6193	0	7487	173240	30306	560581	0	0	0	975700	0	279913	175	19126	18520	3023	398	3376	9906	13680	333	334	594	0	3721	222	223	453	0	1	249	0	3919	730	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14383	0	7374	7009	1974269	204179856	12761241	53693026	41716	35246	28232	7004	883023	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46671172	0	
