Time	Read	Base	SameRead	SameReadBase	UnfilteredRead	UnfilteredBase	Paired	Unpaired	AlConUni	AlConRep	AlConFail	AlDis	AlConFailUni	AlConFailRep	AlConFailFail	AlConRepUni	AlConRepRep	AlConRepFail	AlUnpUni	AlUnpRep	AlUnpFail	SeedSearch	NRange	NElt	IntraSCacheHit	InterSCacheHit	OutOfMemory	AlBWOp	AlBWBranch	ResBWOp	ResBWBranch	ResResolve	ResReport	RedundantSHit	BestMinEdit0	BestMinEdit1	BestMinEdit2	ExactAttempts	ExactSucc	ExactRanges	ExactRows	ExactOOMs	1mmAttempts	1mmSucc	1mmRanges	1mmRows	1mmOOMs	UngappedSucc	UngappedFail	UngappedNoDec	DPExLt10Gaps	DPExLt5Gaps	DPExLt3Gaps	DPMateLt10Gaps	DPMateLt5Gaps	DPMateLt3Gaps	DP16ExDps	DP16ExDpSat	DP16ExDpFail	DP16ExDpSucc	DP16ExCol	DP16ExCell	DP16ExInner	DP16ExFixup	DP16ExGathSol	DP16ExBt	DP16ExBtFail	DP16ExBtSucc	DP16ExBtCell	DP16ExCoreRej	DP16ExNRej	DP8ExDps	DP8ExDpSat	DP8ExDpFail	DP8ExDpSucc	DP8ExCol	DP8ExCell	DP8ExInner	DP8ExFixup	DP8ExGathSol	DP8ExBt	DP8ExBtFail	DP8ExBtSucc	DP8ExBtCell	DP8ExCoreRej	DP8ExNRej	DP16MateDps	DP16MateDpSat	DP16MateDpFail	DP16MateDpSucc	DP16MateCol	DP16MateCell	DP16MateInner	DP16MateFixup	DP16MateGathSol	DP16MateBt	DP16MateBtFail	DP16MateBtSucc	DP16MateBtCell	DP16MateCoreRej	DP16MateNRej	DP8MateDps	DP8MateDpSat	DP8MateDpFail	DP8MateDpSucc	DP8MateCol	DP8MateCell	DP8MateInner	DP8MateFixup	DP8MateGathSol	DP8MateBt	DP8MateBtFail	DP8MateBtSucc	DP8MateBtCell	DP8MateCoreRej	DP8MateNRej	DPBtFiltStart	DPBtFiltScore	DpBtFiltDom	
1618292582	7839	727562	0	0	7839	727562	0	7839	0	0	0	0	0	0	0	0	0	0	4073	0	3766	102274	19507	822568	0	0	0	602464	0	199494	170	14934	14097	2724	174	1969	5696	7839	144	146	390	0	2110	155	160	414	0	0	249	0	2982	702	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10509	0	5564	4945	1457131	153929824	9620614	40915937	29687	24039	19087	4943	628852	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1376810	0	
1618292583	11056	1031318	0	0	11056	1031318	0	11056	0	0	0	0	0	0	0	0	0	0	5713	0	5343	144604	27375	438436	0	0	0	849416	0	285625	231	20930	20167	4005	311	2713	8032	11056	272	272	669	0	2960	200	203	433	0	0	220	0	4174	1205	609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15015	0	8062	6953	2082737	219681632	13730102	58184315	44093	35196	28233	6950	896233	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6914289	0	
1618292584	11312	1052743	0	0	11312	1052743	0	11312	0	0	0	0	0	0	0	0	0	0	5871	0	5441	148100	28547	870782	0	0	0	875176	0	288031	244	21246	20194	3727	270	2854	8188	11312	226	227	447	0	3083	234	234	426	0	0	200	0	4133	887	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15534	0	8429	7105	2155052	226316656	14144791	59974844	44891	36346	29233	7094	918231	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13306817	0	
1618292585	11536	1070020	0	0	11536	1070020	0	11536	0	0	0	0	0	0	0	0	0	0	5997	0	5539	150570	28874	1315577	0	0	0	889383	0	303487	220	21787	20749	4018	276	2921	8339	11536	241	242	431	0	3150	198	201	445	0	0	285	0	4079	903	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15761	0	8435	7326	2193395	231156528	14447283	61443624	45005	36208	28879	7320	932488	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19757603	0	
1618292586	11552	1074354	0	0	11552	1074354	0	11552	0	0	0	0	0	0	0	0	0	0	5825	0	5727	151036	28092	963363	0	0	0	882835	0	299758	228	21564	20518	4074	324	2764	8464	11552	264	264	492	0	3034	214	215	404	0	0	202	0	4089	825	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15482	0	8397	7085	2155835	226759136	14172446	59749751	43248	34684	27597	7078	901630	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26019527	0	
1618292587	11072	1033000	0	0	11072	1033000	0	11072	0	0	0	0	0	0	0	0	0	0	5757	0	5315	144932	27936	768385	0	0	0	856251	0	291034	214	21293	20147	3702	277	2835	7960	11072	227	229	459	0	3055	177	177	475	0	0	346	0	3675	822	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15403	0	8345	7058	2157024	228577008	14286063	60041589	42870	34630	27571	7052	898300	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30803175	0	
1618292588	11520	1075284	0	0	11520	1075284	0	11520	0	0	0	0	0	0	0	0	0	0	5929	0	5591	151096	28391	473523	0	0	0	885884	0	284553	213	21073	20012	3657	280	2822	8418	11520	235	236	580	0	3047	226	226	428	0	0	219	0	4140	994	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15275	0	8056	7219	2126691	224272320	14017020	59306568	44564	35761	28538	7208	921727	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38302315	0	
1618292589	11168	1040526	0	0	11168	1040526	0	11168	0	0	0	0	0	0	0	0	0	0	5838	0	5330	146302	28041	602161	0	0	0	861948	0	295182	222	21837	20776	4016	265	2820	8083	11168	225	226	442	0	3041	202	204	514	0	0	252	0	4358	800	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15797	0	8578	7219	2191164	230577968	14411123	60928808	43703	35067	27844	7216	916434	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43113369	0	
1618292590	11040	1026244	0	0	11040	1026244	0	11040	0	0	0	0	0	0	0	0	0	0	5725	0	5315	144306	27974	1067488	0	0	0	855414	0	289886	242	21315	20003	3713	277	2870	7893	11040	222	223	513	0	3101	215	219	606	0	0	301	0	4033	952	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15181	0	8204	6977	2109380	222439280	13902455	58992934	42796	34389	27407	6966	890312	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48452656	0	
1618292591	11184	1042515	0	0	11184	1042515	0	11184	0	0	0	0	0	0	0	0	0	0	5876	1	5307	146468	28541	932132	0	0	0	865839	0	300273	244	22028	20977	4156	293	2814	8077	11184	244	244	586	0	3063	195	199	526	0	0	263	0	4302	1010	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15741	0	8551	7190	2177340	228988672	14311792	60621385	44285	35871	28669	7185	921485	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55083151	0	
