Time	Read	Base	SameRead	SameReadBase	UnfilteredRead	UnfilteredBase	Paired	Unpaired	AlConUni	AlConRep	AlConFail	AlDis	AlConFailUni	AlConFailRep	AlConFailFail	AlConRepUni	AlConRepRep	AlConRepFail	AlUnpUni	AlUnpRep	AlUnpFail	SeedSearch	NRange	NElt	IntraSCacheHit	InterSCacheHit	OutOfMemory	AlBWOp	AlBWBranch	ResBWOp	ResBWBranch	ResResolve	ResReport	RedundantSHit	BestMinEdit0	BestMinEdit1	BestMinEdit2	ExactAttempts	ExactSucc	ExactRanges	ExactRows	ExactOOMs	1mmAttempts	1mmSucc	1mmRanges	1mmRows	1mmOOMs	UngappedSucc	UngappedFail	UngappedNoDec	DPExLt10Gaps	DPExLt5Gaps	DPExLt3Gaps	DPMateLt10Gaps	DPMateLt5Gaps	DPMateLt3Gaps	DP16ExDps	DP16ExDpSat	DP16ExDpFail	DP16ExDpSucc	DP16ExCol	DP16ExCell	DP16ExInner	DP16ExFixup	DP16ExGathSol	DP16ExBt	DP16ExBtFail	DP16ExBtSucc	DP16ExBtCell	DP16ExCoreRej	DP16ExNRej	DP8ExDps	DP8ExDpSat	DP8ExDpFail	DP8ExDpSucc	DP8ExCol	DP8ExCell	DP8ExInner	DP8ExFixup	DP8ExGathSol	DP8ExBt	DP8ExBtFail	DP8ExBtSucc	DP8ExBtCell	DP8ExCoreRej	DP8ExNRej	DP16MateDps	DP16MateDpSat	DP16MateDpFail	DP16MateDpSucc	DP16MateCol	DP16MateCell	DP16MateInner	DP16MateFixup	DP16MateGathSol	DP16MateBt	DP16MateBtFail	DP16MateBtSucc	DP16MateBtCell	DP16MateCoreRej	DP16MateNRej	DP8MateDps	DP8MateDpSat	DP8MateDpFail	DP8MateDpSucc	DP8MateCol	DP8MateCell	DP8MateInner	DP8MateFixup	DP8MateGathSol	DP8MateBt	DP8MateBtFail	DP8MateBtSucc	DP8MateBtCell	DP8MateCoreRej	DP8MateNRej	DPBtFiltStart	DPBtFiltScore	DpBtFiltDom	
1618289149	14736	1309285	0	0	14736	1309285	0	14736	0	0	0	0	0	0	0	0	0	0	6901	0	7835	185676	34134	960920	0	0	0	1073187	0	290270	185	18311	17661	2553	415	4217	10104	14736	358	358	497	0	4606	237	237	433	0	0	199	0	3541	629	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14129	0	6807	7322	1906033	191133280	11945830	50365635	38515	34288	26966	7319	884035	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37791990	0	
1618289150	14256	1266041	0	0	14256	1266041	0	14256	0	0	0	0	0	0	0	0	0	0	6832	0	7424	179442	33749	611628	0	0	0	1043066	0	285245	149	18188	17413	2410	424	4208	9624	14256	364	364	585	0	4603	237	237	424	0	0	182	0	3506	649	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13965	0	6723	7242	1865309	186130560	11633160	49729453	39477	35032	27783	7241	885783	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40443839	0	
1618289151	14320	1274947	0	0	14320	1274947	0	14320	0	0	0	0	0	0	0	0	0	0	6877	0	7443	180856	33638	1208888	0	0	0	1046438	0	290251	158	18508	17518	2814	385	4094	9841	14320	329	329	452	0	4458	225	225	464	0	0	211	0	3512	638	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13780	0	6453	7327	1858815	186751472	11671967	49704736	39062	34872	27545	7327	889754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44507231	0	
1618289152	14864	1322628	0	0	14864	1322628	0	14864	0	0	0	0	0	0	0	0	0	0	6939	0	7925	187312	33856	603136	0	0	0	1075903	0	292880	169	18382	17791	2782	435	4161	10268	14864	376	376	602	0	4556	222	224	421	0	0	165	0	3546	570	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13976	0	6644	7332	1883031	188776912	11798557	50088783	40964	36408	29076	7324	904852	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50242856	0	
1618289153	14736	1307870	0	0	14736	1307870	0	14736	0	0	0	0	0	0	0	0	0	0	6802	0	7934	185450	33208	753294	0	0	0	1067298	0	291551	137	18286	17486	2695	401	4164	10171	14736	333	334	489	0	4528	239	240	471	0	0	201	0	3255	598	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13824	0	6605	7219	1853993	185458000	11591125	48988604	38885	34602	27382	7219	876397	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53949476	0	
1618289154	15056	1332628	0	0	15056	1332628	0	15056	0	0	0	0	0	0	0	0	0	0	6971	0	8085	188798	34082	192801	0	0	0	1087448	0	300540	200	18573	18174	3002	458	4063	10535	15056	384	384	584	0	4481	249	251	405	0	0	177	0	3462	466	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14117	0	6759	7358	1892177	188596096	11787256	49564277	39456	35123	27763	7349	896396	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59099930	0	
1618289155	14512	1291297	0	0	14512	1291297	0	14512	0	0	0	0	0	0	0	0	0	0	6901	1	7610	183164	33890	2036962	0	0	0	1060577	0	286333	175	18133	17233	2639	408	4075	10029	14512	342	342	533	0	4455	234	235	357	0	0	101	0	3128	519	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13697	0	6329	7368	1852734	186082928	11630183	49328591	39134	35135	27766	7368	897723	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60886374	0	
1618289156	14112	1252583	0	0	14111	1252482	0	14112	0	0	0	0	0	0	0	0	0	0	6698	0	7414	177424	32479	345151	0	0	0	1024295	0	293086	167	18190	17662	2753	408	3890	9813	14111	348	348	462	0	4268	207	207	416	0	0	188	0	3384	569	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14020	0	6885	7135	1890691	189075344	11817209	49776021	38354	34229	27094	7133	868119	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62728158	0	
1618289157	14976	1325324	0	0	14976	1325324	0	14976	0	0	0	0	0	0	0	0	0	0	6932	0	8044	188174	33361	736204	0	0	0	1078239	0	299381	124	18844	18061	2908	390	4015	10571	14976	328	329	456	0	4378	221	223	425	0	0	203	0	3721	607	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14226	0	6791	7435	1900665	189535808	11845988	49995685	40263	35926	28491	7432	906086	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70442060	0	
1618289158	14624	1296532	0	0	14624	1296532	0	14624	0	0	0	0	0	0	0	0	0	0	6878	0	7746	183922	33407	236573	0	0	0	1060191	0	303882	199	18709	18231	2916	430	4048	10146	14624	364	364	502	0	4447	243	246	449	0	0	188	0	3773	587	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14326	0	7011	7315	1911794	190544704	11909044	50347032	39154	34619	27304	7315	888609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72763896	0	
